details,etat,adresse,prix,image_lien
VENTILATEUR CONTINENTAL AVEC COMMANDE SUR PIED,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR CONTINENTAL AVEC COMMANDE SUR PIED,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR À EAU SYMPHONY 50 LITRES,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR LEFON SUR PIED AVEC COMMANDE,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 2.5CV 18000BTU INVERTER SMART TECHNOLOGY,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 2.5CV/18000BTU BELLYAIR R410,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ASTECH 48000BTU ARMOIRE,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 2CV/18000BTU ASTECH INVERTER,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 24000BTU/3CV ASTECH R410,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ASTECH 48000BTU ARMOIRE INVERTER,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR 16 POUCES BINATONE SUR PIED DORE ITAL,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT LG 18000BTU 2.5CV INVERTER,Neuf,Plateau                                                                                Dakar,154000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR MURAL LEFON AVEC COMMANDE,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR LEFON SUR PIED AVEC COMMANDE 16 POUCES,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT MIDEA 1.5CV/12000BTU INVERTER,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT MIDEA 2.5CV/18000BTU INVERTER,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ROCH 9000TBU 1.25CV R410,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR À EAU SYMPHONY 50 LITRES,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR SYMPHONY A EAU 50 LITRES,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR SYMPHONY A EAU 50 LITRES,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR SYMPHONY A EAU 50 LITRES,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR LEFON SUR PIED AVEC COMMANDE,Neuf,Plateau                                                                                Dakar,119000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ELACTRON 1.25CV/9000BTU R410,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT CAC 1.25CV/9000BTU R410,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT FINIX 12000BTU/1.5CV R410,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT FINIX 1.5CV 12000BTU INVERTER,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT FINIX 2.5CV 18000BTU INVERTER,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT RISING 1.5CV 12000BTU R410,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT RISING 2.5CV/18000BTU R410,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Split Samsung 3Cv/24000Btu Ar24Max,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT CASSETTE CARRIER 3CV 24000BTU 42KTD024NS,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR LEFON SUR PIED AVEC COMMANDE,Neuf,Plateau                                                                                Dakar,19500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 1.5CV INVERTER SMART TECHNOLOGY 12000BTU,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ROCH 1.25CV INVERTER 9000BTU,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ASTECH 1.25CV INVERTER 9000BTU,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 1 25CV /9000BTU INVERTER,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ASTECH 1.25CV 9000BTU R410,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ASTECH 1.5CV 12000BTU R410,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT SAMSUNG 1.25cv 9000BTU DOUBLE INVERTER NEW MODÈLE,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT SAMSUNG AR 18000BTU  DOUBLE INVERTER,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT TCL 24000BTU 3CV R410 MIDE CHAUF ET FROID,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT LG ARTCOOL INVERTER 12000BTU/1.5CV NOIR,Neuf,Plateau                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR ROCH SUR PIED NOIR DORE,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 18000BTU HISENSE INVERTER  2CV,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT HISENSE 3CV 24000BTU R410,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT HISENSE 18000BTU 2CV R410,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT INVERTER BOLMBERG 12000BTU 1.5CV,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT WESTPOOL INVERTER 1.25CV 9000BTU,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT INVERTER FINIX 1.25CV 9000BTU,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 12000BTU ASTECH INVERTER 1.5CV,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ELACTRON 1.5CV INVERTER 12000BTU,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT SOLSTAR 1.25CV INVERTER 9000BTU,Neuf,Plateau                                                                                Dakar,219000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,26000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 1CV 9000BTU SMART TECHNOLOGY R410 A++,Neuf,Plateau                                                                                Dakar,26000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 1.5CV SMART TECHNOLOGY 12000BTU R410 A++,Neuf,Plateau                                                                                Dakar,26000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
